Date,Open,High,Low,Close,Volume,daily_return,log_return,volatility_30d,volatility_7d,ma_7d,std_7d,pct_vs_ma7,ma_30d,std_30d,pct_vs_ma30,ma_90d,std_90d,pct_vs_ma90,ma_200d,std_200d,pct_vs_ma200,lag_1d,lag_7d,lag_14d,lag_30d,RSI,MACD,MACD_signal,MACD_hist,BB_upper,BB_mid,BB_lower,BB_width,BB_pos,year,month,quarter,day_of_week,week_of_year,unit
2014-02-05,6004.25,6028.0498046875,5962.0498046875,6022.39990234375,166600.0,0.003582795972251196,0.0035763930477856866,0.11355435193720888,0.006434781567474384,6052.471400669643,42.220726185344525,-0.49684659926796215,6193.705013020834,103.07930716381333,-2.7657938231955534,6185.913324652778,100.5933878723545,-2.6433190012116166,5996.178500976563,274.5808020210136,0.4373018809049268,6000.89990234375,6120.25,6338.9501953125,6191.4501953125,10.876179969753196,-59.874985630858646,-37.47652329951226,-22.398462331346387,6416.460381259497,6181.8599853515625,5947.259589443628,0.07589961482914197,0.16014532415676208,2014,2,1,2,6,INR/point
2014-02-06,6028.35009765625,6048.35009765625,5965.39990234375,6036.2998046875,185500.0,0.0023080337687870767,0.0023053743500808565,0.11332642279049944,0.006152523078784041,6047.128487723215,41.44588857988326,-0.17907148918199603,6189.506673177083,106.89878607078222,-2.475267845715751,6184.752766927083,101.71655377884454,-2.4003055228566947,5996.213999023437,274.58555142803425,0.6685185964108555,6022.39990234375,6073.7001953125,6345.64990234375,6162.25,12.434673405568603,-60.32038576661125,-42.04529579293206,-18.275089973679194,6410.640543365117,6170.59248046875,5930.544417572383,0.07780389440922263,0.22027960950585332,2014,2,1,3,6,INR/point
2014-02-07,6077.64990234375,6079.9501953125,6030.89990234375,6063.2001953125,181900.0,0.00445643713788213,0.004446536625011425,0.1140485948407703,0.006363099386054382,6043.371372767857,38.01471956965293,0.32810862218387116,6185.793343098959,109.34138554396247,-1.981850039061312,6183.891102430555,102.41954162427322,-1.9516984552108005,5996.371000976563,274.6149763010859,1.114493988531622,6036.2998046875,6089.5,6266.75,6174.60009765625,21.709547645934677,-57.836034076483884,-45.20344344964243,-12.632590626841456,6401.2754283576505,6160.669995117188,5920.064561876725,0.07811015147091516,0.2974488803260459,2014,2,1,4,6,INR/point
2014-02-08,6077.64990234375,6079.9501953125,6030.89990234375,6063.2001953125,181900.0,0.0,0.0,0.11405312116906455,0.006363099386054382,6039.6142578125,33.75705849010669,0.3905205944152903,6182.288346354167,111.58217664414705,-1.9262794675679522,6183.029437934028,103.11045574710728,-1.9380344833287229,5996.298002929688,274.59516187365347,1.1157249414576291,6063.2001953125,6089.5,6266.75,6168.35009765625,21.709547645934677,-55.23050458619673,-47.20885567695329,-8.021648909243439,6390.18388074301,6150.747509765625,5911.31113878824,0.07785602338487438,0.31718041812930914,2014,2,1,5,6,INR/point
2014-02-09,6077.64990234375,6079.9501953125,6030.89990234375,6063.2001953125,181900.0,0.0,0.0,0.11402219305922114,0.006363099386054382,6035.857142857143,28.30233138827072,0.45301026528957467,6178.680013020833,113.67540029155565,-1.8690046654782744,6182.856108940972,103.30057096470536,-1.9352854331421192,5996.66150390625,274.6355642943034,1.109595586859564,6063.2001953125,6089.5,6266.75,6171.4501953125,21.709547645934677,-52.55972786775237,-48.27903011511311,-4.280697752639263,6369.777043138871,6138.710009765625,5907.642976392379,0.07528195109580298,0.3366062580387889,2014,2,1,6,6,INR/point
2014-02-10,6072.7998046875,6083.0498046875,6046.39990234375,6053.4501953125,133100.0,-0.0016080616977710571,-0.0016093560167322405,0.11404823832937741,0.0022395038897515696,6043.235770089285,24.408454835526555,0.16902245108109962,6174.7466796875,115.95285991592127,-1.9643961229052134,6183.249446614584,102.73181825185021,-2.0992077454217943,5997.391254882812,274.59136031043676,0.9347220824395476,6063.2001953125,6001.7998046875,6135.85009765625,6171.4501953125,32.73263440519142,-50.646045505806796,-48.752433193251846,-1.89361231255495,6344.22138072281,6125.692529296875,5907.163677870941,0.07134829258268957,0.3347075603214,2014,2,1,0,7,INR/point
2014-02-11,6072.4501953125,6081.85009765625,6053.25,6062.7001953125,150500.0,0.0015280542007536368,0.0015268879138819519,0.11420610160440799,0.002155789662957626,6052.064383370535,16.40916039371862,0.17573857890853012,6171.1216796875,117.7455226558274,-1.7569169755941356,6184.061669921875,101.46473538457484,-1.9624881038889856,5998.273754882813,274.51582467124456,1.074083028925478,6053.4501953125,6000.89990234375,6126.25,6171.4501953125,36.663209929171046,-47.831667068317984,-48.56827996826508,0.7366128999470973,6307.360047768375,6111.880029296875,5916.400010825376,0.06396723022522678,0.37420751652957346,2014,2,1,1,7,INR/point
2014-02-12,6085.35009765625,6106.60009765625,6077.39990234375,6084.0,138500.0,0.0035132538310187478,0.003507096771439477,0.10311953740108395,0.0021445438952848814,6060.864397321428,14.220781302518784,0.3817211731184125,6164.830013020834,117.16927844936986,-1.3111474744658207,6184.3711154513885,101.1121045603398,-1.6229801474981917,5999.26275390625,274.4663304494341,1.4124609901204301,6062.7001953125,6022.39990234375,6120.25,6272.75,42.851503071619774,-43.382449775348505,-47.531113929681766,4.148664154333261,6260.508769750747,6098.797534179687,5937.086298608628,0.053030530908683614,0.4542470437261634,2014,2,1,2,7,INR/point
2014-02-13,6087.5498046875,6094.39990234375,5991.10009765625,6001.10009765625,153700.0,-0.013625887959196281,-0.013719572366101803,0.10891930490895951,0.006028928066258696,6055.835867745535,25.83516099057565,-0.9038516116465082,6156.805013020833,119.92439105911588,-2.5289888998480157,6183.759450954861,102.0585560467579,-2.953856060335684,5999.837253417969,274.34871042320015,0.021047974885680294,6084.0,6036.2998046875,6073.7001953125,6241.85009765625,37.47841978053443,-46.01530650172117,-47.22795244408965,1.212645942368482,6232.070760399932,6085.5150390625,5938.959317725069,0.04816542902176736,0.21200393735531975,2014,2,1,3,7,INR/point
2014-02-14,6023.75,6056.39990234375,5984.60009765625,6048.35009765625,140200.0,0.007873556386512215,0.007842721688164616,0.10437694429753433,0.006635173563974819,6053.714425223215,25.73918240459288,-0.08861216750849427,6147.72001953125,117.36079800162567,-1.6163703219942107,6183.672786458334,102.17138437349865,-2.188386958288408,6000.920754394531,274.10894913685416,0.7903677652631182,6001.10009765625,6063.2001953125,6089.5,6320.89990234375,43.59734093067427,-43.78446426168102,-46.53925480760793,2.754790545926909,6194.396149604058,6074.595043945313,5954.793938286567,0.03944332249049396,0.3904645072132637,2014,2,1,4,7,INR/point
2014-02-15,6023.75,6056.39990234375,5984.60009765625,6048.35009765625,140200.0,0.0,0.0,0.10441075124864604,0.006635173563974819,6051.592982700893,25.43726142417811,-0.05358729600475842,6138.701692708333,114.10295907991379,-1.471835570042515,6183.5861219618055,102.28401398554277,-2.1870161042189946,6002.387255859375,273.5709730037024,0.7657426926596155,6048.35009765625,6063.2001953125,6089.5,6318.89990234375,43.59734093067427,-41.53768513615978,-45.5389408733183,4.001255737158523,6142.553759928654,6063.675048828125,5984.796337727596,0.02601680019636698,0.4028574950169593,2014,2,1,5,7,INR/point
2014-02-16,6023.75,6056.39990234375,5984.60009765625,6048.35009765625,140200.0,0.0,0.0,0.10193490255358409,0.006635173563974819,6049.471540178572,24.921914395250422,-0.01853785929685447,6131.59169921875,112.81594120455786,-1.3575855282912346,6182.023345269097,103.27009447891484,-2.1622895959321,6003.919006347656,272.9626788474228,0.7400348216159959,6048.35009765625,6063.2001953125,6089.5,6261.64990234375,43.59734093067427,-39.30402416731977,-44.291957532118595,4.9879333647988275,6130.672454690489,6059.300048828125,5987.927642965761,0.023557970487422007,0.42329002336411065,2014,2,1,6,7,INR/point
2014-02-17,6023.75,6056.39990234375,5984.60009765625,6048.35009765625,140200.0,0.0,0.0,0.10193490255358409,0.006611396636387357,6048.742954799107,24.860688455253804,-0.006494855969126411,6124.481705729167,111.04412433246863,-1.2430702177083661,6180.301123046875,104.19871719181762,-2.1350258306762417,6005.521506347656,272.2737192711891,0.7131535748115339,6048.35009765625,6053.4501953125,6001.7998046875,6261.64990234375,59.96154770487864,-37.10609578241838,-42.85478518217856,5.748689399760181,6119.527932857578,6055.405053710938,5991.282174564298,0.02117872498301122,0.4449887766346303,2014,2,1,0,8,INR/point
2014-02-18,6071.2998046875,6141.7001953125,6066.7998046875,6127.10009765625,126600.0,0.013020079646268501,0.012936047030872241,0.10987007084615781,0.008295770542018391,6057.942940848215,38.86060999194031,1.1415947209029367,6119.996712239584,107.98809253162156,0.11606845151501384,6180.347791883681,104.17365687836404,-0.8615646889218435,6007.767507324219,271.4089350717975,1.9863050656762218,6048.35009765625,6062.7001953125,6000.89990234375,6261.64990234375,70.25685318017656,-28.67915934658504,-40.01966001505986,11.340500668474824,6121.384115028573,6055.74755859375,5990.111002158927,0.021677441405785872,1.0435426760414295,2014,2,1,1,8,INR/point
2014-02-19,6132.0498046875,6160.35009765625,6125.75,6152.75,95200.0,0.004186303787261814,0.004177565596221632,0.10860003338144342,0.008326295093982262,6067.764369419643,52.749513382839716,1.4006086163903793,6114.956705729167,102.4952916808679,0.6180468004855062,6182.055571831597,102.41310989220213,-0.4740425169441612,6010.1417578125,270.584506631889,2.372793320592237,6127.10009765625,6084.0,6022.39990234375,6303.9501953125,70.64789133283111,-19.70388463756626,-35.95650493956115,16.252620301994888,6138.156850499672,6059.700048828125,5981.243247156577,0.025894615588017478,1.093001175094594,2014,2,1,2,8,INR/point
2014-02-20,6127.14990234375,6129.10009765625,6086.4501953125,6091.4501953125,132100.0,-0.009962992919832603,-0.010012955663091487,0.11153184485661735,0.007253225943745092,6080.671526227678,44.056398160331746,0.17726116331609215,6107.545052083334,95.41547250754292,-0.2635241596022885,6183.122238498264,100.93701337973464,-1.4826173517156418,6012.209509277343,269.61120679325575,1.3179960863453208,6152.75,6001.10009765625,6036.2998046875,6313.7998046875,57.595430422069974,-17.337441468676843,-32.23269224538429,14.89525077670745,6138.414987703741,6059.79755859375,5981.18012948376,0.02594721303799947,0.7013080119534598,2014,2,1,3,8,INR/point
2014-02-21,6108.2998046875,6159.64990234375,6108.0,6155.4501953125,112600.0,0.01050652930713425,0.010451719302448996,0.11567648391732491,0.007656015907412284,6095.971540178572,49.25163098836695,0.9757042785043271,6101.428385416667,85.42861781726168,0.8853961151941616,6184.900016276041,98.98459086571721,-0.47615678323080035,6014.559760742188,268.7955547595162,2.3424895615789265,6091.4501953125,6048.35009765625,6063.2001953125,6338.9501953125,61.52694428106688,-10.18039976691216,-27.822233749689868,17.641833982777708,6151.838395737324,6063.095068359375,5974.351740981425,0.029273275901960414,1.02034969659619,2014,2,1,4,8,INR/point
2014-02-22,6108.2998046875,6159.64990234375,6108.0,6155.4501953125,112600.0,0.0,0.0,0.1155574110780583,0.007656015907412284,6111.271554129465,48.62375031887853,0.7229042400052286,6095.088395182292,72.8038829610477,0.9903351061802459,6186.6777940538195,96.95991840806491,-0.5047555373149253,6017.62576171875,266.8714381307045,2.2903457119338113,6155.4501953125,6048.35009765625,6063.2001953125,6345.64990234375,61.52694428106688,-4.457014960493325,-23.149189991850562,18.692175031357237,6163.750111154457,6066.392578125,5969.035045095543,0.03209734014924181,0.9573740439766323,2014,2,1,5,8,INR/point
2014-02-23,6108.2998046875,6159.64990234375,6108.0,6155.4501953125,112600.0,0.0,0.0,0.1103579003354973,0.007656015907412284,6126.571568080357,41.91186036239384,0.4713668470405493,6091.378401692708,66.29991279121629,1.0518439242255408,6187.1233506944445,96.72030508498156,-0.5119205418522894,6020.807512207031,264.6823787547629,2.236289448425051,6155.4501953125,6048.35009765625,6063.2001953125,6266.75,61.52694428106688,0.07791062813066674,-18.50376986785432,18.581680495984987,6174.181813925296,6074.07509765625,5973.968381387204,0.03296196199736593,0.9064417488065442,2014,2,1,6,8,INR/point
2014-02-24,6140.9501953125,6191.85009765625,6130.7998046875,6186.10009765625,144900.0,0.00497931123983264,0.004966955468135648,0.11152029374558636,0.007612347166547513,6146.250139508928,29.591520232694744,0.6483621271962334,6088.690071614584,60.308077826490525,1.5998519368852566,6188.534461805555,95.75311375330364,-0.03933668244605469,6023.909763183594,262.95120551423383,2.6924429622753787,6155.4501953125,6048.35009765625,6053.4501953125,6266.75,65.7522999296076,6.075033591047941,-13.588009176073868,19.66304276712181,6189.047199394756,6083.335107421875,5977.623015448995,0.03475465023911246,0.9860607160236319,2014,2,1,0,9,INR/point
2014-02-25,6205.7001953125,6216.85009765625,6176.60009765625,6200.0498046875,146300.0,0.0022550082945691496,0.002252469579198007,0.11178313056330562,0.006279641671781807,6156.671526227678,34.20865187947304,0.7045735390466793,6086.466731770834,54.46359686929331,1.8661577877978457,6190.12279188368,94.72854133338033,0.16036859263657474,6027.081762695312,261.2160858493057,2.8698472793711782,6186.10009765625,6127.10009765625,6062.7001953125,6266.75,66.13034931542984,11.81720019308068,-8.506967302242959,20.32416749532364,6205.923332893982,6092.217602539063,5978.511872184144,0.03732819074208044,0.9741722418513017,2014,2,1,1,9,INR/point
2014-02-26,6202.4501953125,6245.9501953125,6202.10009765625,6238.7998046875,181700.0,0.006249949794065124,0.006230499856538058,0.09480001129866672,0.006461134161896377,6168.96435546875,45.99505658226282,1.132044946196541,6089.898388671875,60.582112513043235,2.4450558369348787,6191.75556640625,94.28102778082597,0.7597883633600011,6030.447512207032,259.5722648131201,3.4550054877140504,6200.0498046875,6152.75,6084.0,6135.85009765625,67.4639076670868,19.27254781355532,-2.9510642790833033,22.223612092638625,6230.2586495707,6102.342602539063,5974.426555507425,0.04192358750176173,1.0333857843248317,2014,2,1,2,9,INR/point
2014-02-27,6202.4501953125,6245.9501953125,6202.10009765625,6238.7998046875,181700.0,0.0,0.0,0.09460182800682537,0.004022955009093407,6190.014299665178,37.5502225208185,0.7881323476903824,6093.650048828125,66.14079073362576,2.381983781416665,6192.452229817708,94.39562762496435,0.7484526831974664,6033.81326171875,257.87382073891183,3.397296768683204,6238.7998046875,6091.4501953125,6001.10009765625,6126.25,82.98642215063701,24.894001957076398,2.6179489681486374,22.27605298892776,6251.249311742536,6111.122583007813,5970.99585427309,0.045859570588340004,0.9555776861116924,2014,2,1,3,9,INR/point
2014-02-28,6228.4501953125,6282.7001953125,6228.10009765625,6276.9501953125,180600.0,0.006115020808383109,0.00609639994140803,0.09578394715686743,0.0029285357521192912,6207.371442522322,46.03331230991408,1.120905256507505,6098.873388671875,74.03084391968179,2.919831176875839,6193.572786458333,94.79706755462932,1.3461924438260204,6037.136013183594,256.69527904616007,3.97231703253351,6238.7998046875,6155.4501953125,6048.35009765625,6120.25,82.5455991391116,32.0579188207239,8.50594293866369,23.55197588206021,6278.207965708681,6121.810083007813,5965.412200306945,0.05109530696974029,0.9959789404579656,2014,2,1,4,9,INR/point
2014-03-01,6228.4501953125,6282.7001953125,6228.10009765625,6276.9501953125,180600.0,0.0,0.0,0.09241940760033551,0.0029285357521192912,6224.728585379465,46.09932957611103,0.8389379427031172,6105.648388671875,80.65188078311303,2.8056284236486646,6194.693343098958,95.1834754988628,1.3278599546041738,6040.024265136719,256.12408590685504,3.922598979334037,6276.9501953125,6155.4501953125,6048.35009765625,6073.7001953125,82.5455991391116,37.30534179001188,14.265822708933328,23.039519081078552,6300.792622509083,6132.497583007813,5964.2025435065425,0.05488629623518792,0.9291647951473566,2014,3,1,5,9,INR/point
2014-03-02,6228.4501953125,6282.7001953125,6228.10009765625,6276.9501953125,180600.0,0.0,0.0,0.09236318419318561,0.0029285357521192912,6242.085728236607,37.79240990989373,0.5585387415969109,6111.896728515625,86.41306899866927,2.700527743323977,6195.350010850694,95.54819432450859,1.3171198450271444,6042.697517089844,255.7909667526783,3.8766242652415897,6276.9501953125,6155.4501953125,6048.35009765625,6089.5,82.5455991391116,40.991438511932756,19.610945869533214,21.380492642399542,6319.385118416419,6143.672583007812,5967.960047599206,0.05720113923212405,0.8792490159961592,2014,3,1,6,9,INR/point
2014-03-03,6264.35009765625,6277.75,6212.25,6221.4501953125,144600.0,-0.008841873564879643,-0.008881194883291635,0.09667240330072238,0.00508182451300014,6247.1357421875,30.77475529834019,-0.4111571756243916,6116.295068359375,88.5650594988217,1.7192618370737183,6195.567789713542,95.58550569777661,0.4177567977212744,6045.093269042969,255.20649363846468,2.917356580297246,6276.9501953125,6186.10009765625,6048.35009765625,6089.5,71.28106987337334,38.98491670133535,23.48574003589364,15.49917666544171,6326.26071351907,6151.610083007812,5976.959452496554,0.05678208734122598,0.6999423423194743,2014,3,1,0,10,INR/point
2014-03-04,6216.75,6302.14990234375,6215.7001953125,6297.9501953125,166800.0,0.01229616851351456,0.012221184683582093,0.10226925955589569,0.0067091971675380295,6261.121512276785,27.923479258028618,0.5882122390293996,6123.243408203125,94.37663902560269,2.8531739710906407,6197.090011935764,96.11741688475142,1.6275410423678964,6049.04376953125,252.95366363961426,4.114806162173593,6221.4501953125,6200.0498046875,6127.10009765625,6089.5,71.12130317887079,43.071147001280224,27.40282142897096,15.668325572309264,6345.521056911344,6162.307592773437,5979.09412863553,0.05946261570998573,0.8701764037278745,2014,3,1,1,10,INR/point
2014-03-05,6328.4501953125,6336.25,6287.7998046875,6328.64990234375,160300.0,0.004874555383765911,0.0048627132066446956,0.09150239804993503,0.006591985379002715,6273.957240513393,35.5594749750948,0.8717410676181373,6134.138411458333,98.64317372289503,3.1709667737864646,6198.062787543403,97.00675277952749,2.106902096293626,6053.147768554688,250.7781464758613,4.551386226192259,6297.9501953125,6238.7998046875,6152.75,6001.7998046875,71.47742516290967,48.23074968320179,31.568407079817128,16.662342603384666,6359.7704293244215,6178.685083007813,5997.599736691204,0.058616143688765374,0.9140722106603408,2014,3,1,2,10,INR/point
2014-03-06,6344.75,6406.60009765625,6339.7001953125,6401.14990234375,180700.0,0.011455839889823904,0.011390718629937804,0.09546621872059897,0.007370410027821577,6297.150111607143,55.921702116538086,1.651537423967559,6147.480078125,106.73628956807717,4.126403355439916,6199.632231987847,99.13765602519074,3.250477815702436,6057.614267578125,248.96582159076965,5.671137507125773,6328.64990234375,6238.7998046875,6091.4501953125,6000.89990234375,86.80769226305227,57.50701104729251,36.75612787331221,20.7508831739803,6392.0916043941625,6196.3250732421875,6000.5585420902125,0.06318794731973007,1.0231354611415482,2014,3,1,3,10,INR/point
2014-03-07,6413.9501953125,6537.7998046875,6413.5498046875,6526.64990234375,284900.0,0.019605852372563293,0.01941613337444026,0.10799650692096964,0.009549015914164526,6332.821498325893,101.75002303228833,3.060695837851994,6164.288411458333,124.5731377687904,5.878399365802716,6202.596120876736,104.78625693762434,5.22448624981904,6063.173767089844,246.94465065503243,7.644117636370532,6401.14990234375,6276.9501953125,6155.4501953125,6022.39990234375,88.49024601410568,74.13078264540036,44.23105882772984,29.89972381767052,6453.216639701302,6220.240063476563,5987.263487251824,0.07490919123610983,1.157597952187378,2014,3,1,4,10,INR/point
2014-03-08,6413.9501953125,6537.7998046875,6413.5498046875,6526.64990234375,284900.0,0.0,0.0,0.10827724867076627,0.009549015914164526,6368.492885044643,120.87122349360695,2.4834292846665904,6180.633414713541,138.58217102131522,5.5983984878715845,6205.560009765625,110.06487978258305,5.174229111842106,6068.799765625,244.5994788690654,7.544327616674925,6526.64990234375,6276.9501953125,6155.4501953125,6036.2998046875,88.49024601410568,86.31030987872782,52.64690903792943,33.66340084079839,6499.9194180969,6244.155053710938,5988.390689324976,0.08192120861379304,1.052256076232458,2014,3,1,5,10,INR/point
2014-03-09,6413.9501953125,6537.7998046875,6413.5498046875,6526.64990234375,284900.0,0.0,0.0,0.10839404439932104,0.009549015914164526,6404.164271763393,126.08565823646114,1.912593515447572,6196.08173828125,150.36998660612937,5.335116256135723,6207.368343098959,113.96350746800663,5.143589708185316,6074.920266113281,240.61215635476066,7.435976382279074,6526.64990234375,6276.9501953125,6155.4501953125,6063.2001953125,88.49024601410568,94.86908124525326,61.0913434793942,33.77773776585906,6535.906766185446,6268.070043945312,6000.233321705178,0.0854606666365679,0.9827192033914242,2014,3,1,6,10,INR/point
2014-03-10,6491.7001953125,6562.2001953125,6487.35009765625,6537.25,242100.0,0.001624125365211171,0.0016228078999031938,0.10817303671202581,0.007506931884786642,6449.278529575893,104.45562279319246,1.364051343428207,6211.8833984375,160.49173979361916,5.2378092229538815,6209.639453125,118.44097919691265,5.275838466114651,6080.564265136719,238.12651539943394,7.510581501156337,6526.64990234375,6221.4501953125,6186.10009765625,6063.2001953125,87.99090950392136,101.33913405205658,69.14090159392669,32.198232458129894,6573.246357653997,6288.5775390625,6003.908720471004,0.09053520190320646,0.9367750253908407,2014,3,1,0,11,INR/point
2014-03-11,6537.35009765625,6562.85009765625,6494.25,6511.89990234375,239000.0,-0.003877792291292259,-0.0038853304216658053,0.10953789035696215,0.00811365425423934,6479.8427734375,81.5963881505126,0.4947207830051094,6226.840055338542,166.93613458470807,4.577921457301829,6211.906119791666,122.23386580462073,4.829335420834481,6085.7650146484375,236.1130945833681,7.002158096305161,6537.25,6297.9501953125,6200.0498046875,6063.2001953125,82.9268192087075,103.23117180501322,75.958955636144,27.27221616886922,6600.293589630598,6306.5350341796875,6012.776478728777,0.09316004869831686,0.8495470418691025,2014,3,1,1,11,INR/point
2014-03-12,6497.5,6546.14990234375,6487.2998046875,6516.89990234375,175000.0,0.000767825070253414,0.0007675304433891083,0.10899650561143685,0.008255591694846614,6506.735630580357,47.256727089576835,0.15621153740476365,6242.28837890625,171.71283848590005,4.399212384443165,6215.0155653211805,126.37016792479928,4.857338390382112,6090.990764160157,234.01166546208725,6.992444327607167,6511.89990234375,6328.64990234375,6238.7998046875,6053.4501953125,81.61663397027459,103.9359743544237,81.55435937979995,22.38161497462376,6617.576370955375,6327.80751953125,6038.038668107126,0.09158586146298897,0.8262814168644123,2014,3,1,2,11,INR/point
2014-03-13,6491.75,6561.4501953125,6476.64990234375,6493.10009765625,167900.0,-0.0036520132339212807,-0.0036586981147299726,0.11041632542960601,0.008021720322552701,6519.871372767857,14.311634092965878,-0.41061047957824626,6256.635042317708,174.15346662327408,3.779428618405488,6218.623345269098,129.61762527600087,4.413786414576215,6096.097514648438,231.56174455655218,6.512405388100278,6516.89990234375,6401.14990234375,6238.7998046875,6062.7001953125,77.4266867343618,101.40515461772884,85.52451842738573,15.880636190343111,6631.506536160408,6344.690014648438,6057.873493136467,0.09041151603932641,0.758719550437159,2014,3,1,3,11,INR/point
2014-03-14,6447.25,6518.4501953125,6432.7001953125,6504.2001953125,177300.0,0.0017095220294318647,0.00170806245985478,0.11036956279744954,0.002339701228384374,6516.664271763393,15.036489418091007,-0.19126467056005586,6270.641715494791,176.6697199536758,3.7246344220334646,6222.354459635417,132.94603515218336,4.52956734473139,6101.236015625,229.13331734318805,6.604631891890865,6493.10009765625,6526.64990234375,6276.9501953125,6084.0,76.02795804280278,99.1521822197601,88.25005118586061,10.902131033899494,6642.8420601235775,6362.127514648438,6081.412969173298,0.08824549486907031,0.7530554311370574,2014,3,1,4,11,INR/point
2014-03-15,6447.25,6518.4501953125,6432.7001953125,6504.2001953125,177300.0,0.0,0.0,0.09990501842594673,0.002339701228384374,6513.457170758928,14.945556696663028,-0.14212076941238022,6287.41171875,174.0603737885734,3.4479764688545016,6226.085574001736,136.0897221617903,4.466925775515955,6107.319765625,223.5016408849991,6.498438675527321,6504.2001953125,6526.64990234375,6276.9501953125,6001.10009765625,76.02795804280278,96.257093506596,89.85145965000768,6.4056338565883095,6649.337207173679,6379.565014648438,6109.792822123196,0.08457385163590443,0.7310007927367637,2014,3,1,5,11,INR/point
2014-03-16,6447.25,6518.4501953125,6432.7001953125,6504.2001953125,177300.0,0.0,0.0,0.0989679891205929,0.002339701228384374,6510.250069754465,14.022974836651525,-0.09292844940122012,6302.606722005208,172.3602421505448,3.198572942897407,6229.968907335069,138.9855443071165,4.401808292406647,6113.415766601563,217.50660759476497,6.39224361028816,6504.2001953125,6526.64990234375,6276.9501953125,6048.35009765625,76.02795804280278,92.89191467426917,90.45955065485998,2.4323640194091922,6654.511487814986,6395.47001953125,6136.4285512475135,0.08100779692271078,0.7098702120956262,2014,3,1,6,11,INR/point
2014-03-17,6447.25,6518.4501953125,6432.7001953125,6504.2001953125,177300.0,0.0,0.0,0.0989679891205929,0.0021694750638809692,6505.528669084822,7.432208253421268,-0.020420688923171625,6317.801725260417,169.23768155534387,2.9503691023858454,6234.02613389757,141.60660708178398,4.333861546486893,6118.8915185546875,213.43211217111178,6.29703395769344,6504.2001953125,6537.25,6221.4501953125,6048.35009765625,87.10144927536231,89.19678123385165,90.20699677065832,-1.010215536806669,6656.80314184128,6410.6775390625,6164.551936283719,0.07678614351729626,0.689989694679121,2014,3,1,0,12,INR/point
2014-03-18,6532.4501953125,6574.9501953125,6497.64990234375,6516.64990234375,179300.0,0.0019141026809448292,0.0019122731206803513,0.09871244417999946,0.0018454855347983653,6506.207240513393,8.279415426298371,0.16050306183503726,6333.41171875,165.0733017842921,2.8931986697039704,6237.353911675347,144.69111198233497,4.477796107506494,6124.115769042969,210.27770011236518,6.409645867326954,6504.2001953125,6511.89990234375,6297.9501953125,6048.35009765625,84.49527506296064,86.27838515358053,89.42127444724278,-3.1428892936622503,6661.023115286806,6424.570043945312,6188.116972603818,0.07360899475734847,0.694710641471766,2014,3,1,1,12,INR/point
2014-03-19,6530.0,6541.2001953125,6506.0,6524.0498046875,172500.0,0.0011355378077144707,0.0011348935723144095,0.09851645785570524,0.001872511239543777,6507.228655133928,10.066556704476948,0.2584994387787554,6349.268375651041,159.49990799305982,2.752780614956079,6241.325021701389,147.60398337069947,4.529883991028556,6129.377019042969,207.01298100906934,6.439035882738943,6516.64990234375,6516.89990234375,6328.64990234375,6048.35009765625,83.26525319328276,83.59896863772792,88.2568132853398,-4.657844647611881,6662.152010122936,6438.832543945313,6215.5130777676895,0.06936644637159244,0.6907967590109597,2014,3,1,2,12,INR/point
2014-03-20,6508.35009765625,6523.64990234375,6473.25,6483.10009765625,142000.0,-0.00627673121100758,-0.006296512707220438,0.09654284171918538,0.002797142987195736,6505.800083705357,12.756036600858915,-0.3489192068161151,6361.135042317708,155.59607870894408,1.9173473684674875,6243.645578342014,149.75349709446306,3.8351715565799678,6134.433520507812,203.18591962747072,5.683761605416744,6524.0498046875,6493.10009765625,6401.14990234375,6127.10009765625,65.63043648324958,77.28037258848144,86.06152514596813,-8.781152557486692,6659.662625062537,6449.1400390625,6238.617453062464,0.06528702578170087,0.5806565681108513,2014,3,1,3,12,INR/point
2014-03-21,6515.2001953125,6522.89990234375,6485.7001953125,6493.2001953125,189900.0,0.0015579117249633345,0.001556699439417862,0.09630270772935728,0.0027802774495090314,6504.228655133928,13.633357674786971,-0.1695583043920733,6372.483382161458,152.25289599599904,1.8943448874102222,6246.07835828993,152.01759208410598,3.956431905702628,6139.145771484375,200.4919211899139,5.767161051504388,6483.10009765625,6504.2001953125,6526.64990234375,6152.75,38.60312833770875,72.25492338756521,83.30020479428755,-11.045281406722339,6654.873634153656,6459.9525390625,6265.031443971345,0.06034753163045483,0.5852849103732615,2014,3,1,4,12,INR/point
2014-03-22,6515.2001953125,6522.89990234375,6485.7001953125,6493.2001953125,189900.0,0.0,0.0,0.08982610211826612,0.0027802774495090314,6502.6572265625,14.256875830734721,-0.145433334719986,6385.875048828125,144.13358035820667,1.680664680466469,6248.511138237847,154.20965235472283,3.9159577643588532,6144.904521484375,193.89694129020396,5.668040448966806,6493.2001953125,6504.2001953125,6526.64990234375,6091.4501953125,38.60312833770875,67.49418770721695,80.13900137687344,-12.644813669656486,6645.934102621054,6470.7650390625,6295.595975503947,0.05414168572065248,0.5640385801969428,2014,3,1,5,12,INR/point
