Date,Close,daily_return,log_return,volatility_30d,volatility_7d,ma_7d,std_7d,pct_vs_ma7,ma_30d,std_30d,pct_vs_ma30,ma_90d,std_90d,pct_vs_ma90,ma_200d,std_200d,pct_vs_ma200,lag_1d,lag_7d,lag_14d,lag_30d,RSI,MACD,MACD_signal,MACD_hist,BB_upper,BB_mid,BB_lower,BB_width,BB_pos,year,month,quarter,day_of_week,week_of_year,unit
2022-12-04,1390347.973353088,0.013144481522908036,0.01305884246336571,0.6763055985866481,0.02106620290530237,1371116.5394242597,27678.9845759903,1.402611184086775,1396135.7887306502,119860.45480580963,-0.41455963125367046,1538269.2124779308,133210.89386976347,-9.616082667777185,1708418.0044857601,271710.3130490735,-18.61781076396537,1372309.674196899,1342792.6432984024,1328190.0153484344,1748491.097983092,60.9600891834873,-28487.30664830492,-44197.1933481973,15709.886699892384,1407421.278445323,1354390.8991456614,1301360.5198459998,0.07830882403759909,0.8390233549362442,2022,12,4,6,48,INR/BTC
2022-12-05,1382132.794340104,-0.005908721536214689,-0.0059262471012000995,0.6751728875132514,0.02009427249413875,1379354.9594252536,18558.650365434823,0.2013865173622893,1383550.5068006744,98243.39221941645,-0.10246915118759141,1536927.070087131,134176.01007536682,-10.071673455413304,1703533.3611503958,268719.5165036662,-18.86670224017509,1390347.973353088,1324463.8543331474,1286977.7875148058,1759691.2522393763,68.98786318628166,-25441.316552524688,-40446.017989062784,15004.701436538096,1409303.8562241192,1355121.6116498872,1300939.3670756551,0.07996661570213477,0.7492623081829849,2022,12,4,0,49,INR/BTC
2022-12-06,1399613.3158820271,0.012647497847896094,0.012568186275520829,0.6769009927386982,0.02002715242256737,1387480.0426963654,10598.75705982493,0.874482717753728,1372529.6314997142,73419.45444641898,1.9732677357733657,1535353.8574954914,134953.13326801162,-8.84099394747265,1699227.6610479634,266637.26714520715,-17.632383937368072,1382132.794340104,1342737.7329842448,1323152.6156590283,1730239.5749108344,66.48757753747569,-21370.46998351207,-36630.908387952644,15260.438404440574,1415195.290330554,1357531.534839984,1299867.7793494142,0.08495383570941038,0.8648893545350524,2022,12,4,1,49,INR/BTC
2022-12-07,1387817.2832138687,-0.008428065476588142,-0.00846378244531235,0.6748577200581796,0.011635502821084383,1385527.4424543786,8672.511102841909,0.16526852441362228,1362493.0128246783,42924.7690675109,1.858671578556496,1533667.1887311756,135844.91378961594,-9.509879756765908,1694773.3711551,264339.88870765705,-18.111925356251046,1399613.3158820271,1401485.484907776,1357343.8642283678,1688915.8434649408,57.273640627016164,-18878.516217973083,-33080.42995395673,14201.913735983646,1418159.8213456306,1358924.6861920028,1299689.5510383751,0.08717942319469847,0.7438805697575561,2022,12,4,2,49,INR/BTC
2022-12-08,1417513.6363895088,0.0213978839540534,0.021172163517936222,0.6141368651090334,0.012433709086932391,1390955.4209375468,14329.658544088901,1.909350583936114,1359171.5335805963,33326.27521548354,4.292475332765122,1530481.6456021636,135160.51465982958,-7.381206402394184,1690122.4600012517,260955.71117191922,-16.129530851364517,1387817.2832138687,1379517.7870073318,1355470.5587548316,1517158.013711974,63.07262675948001,-14342.051148705184,-29332.754192906425,14990.70304420124,1426520.5002070232,1361736.1346461333,1296951.7690852433,0.09514966066127795,0.930485822161445,2022,12,4,3,49,INR/BTC
2022-12-09,1409702.028793484,-0.005510781269040588,-0.005526021640830431,0.43038240711833065,0.012897993348751816,1394205.2437384257,15777.2163459102,1.1115138983056174,1363068.9995752906,32108.70914319645,3.421178915573859,1526944.162307975,134092.98274821125,-7.678220095309821,1685848.8173552426,258490.31919101698,-16.38028189235719,1417513.6363895088,1386953.2691873312,1349097.6524929851,1292778.048952654,62.69253713307483,-11247.546630315715,-25715.712680388286,14468.16605007257,1432348.4940472876,1364100.8747359389,1295853.25542459,0.1000624229121766,0.834086042250864,2022,12,4,4,49,INR/BTC
2022-12-10,1409337.7183615118,-0.00025843080632004245,-0.00025846420531521353,0.2986673054338103,0.011706095235720752,1399494.9643333703,13211.30291717758,0.7033075701583503,1362361.0941151057,30775.50701665766,3.448177171920699,1523324.0612587333,132800.68972889325,-7.482737639096551,1681399.9922418576,255522.43636755657,-16.180699127849856,1409702.028793484,1372309.674196899,1344397.522833109,1430574.8821670562,63.85217207923903,-8723.961909565842,-22317.3625262238,13593.400616657957,1437062.141126227,1368158.2598865926,1299254.3786469582,0.10072501589888579,0.7988181342913337,2022,12,4,5,49,INR/BTC
2022-12-11,1407319.3067931086,-0.0014321702613265819,-0.00143319679738864,0.2718358117226637,0.011059787000409901,1401919.4405390876,12803.889027986113,0.38517664409764574,1363572.7596542826,31823.824359910086,3.208229764718782,1519161.653268934,130453.99168836561,-7.362109636927901,1676984.3076800185,252557.99336513726,-16.080353265795978,1409337.7183615118,1390347.973353088,1342792.6432984024,1370969.3406178055,63.739723592653654,-6808.388912616763,-19215.567803502392,12407.178890885629,1433595.3439536672,1374175.3358505077,1314755.3277473482,0.08648097015419524,0.7788957120727634,2022,12,4,6,49,INR/BTC
2022-12-12,1418034.1683440208,0.007613667700849369,0.0075848300141343646,0.2687618826407235,0.010665552176502219,1407048.208253933,10548.939298649355,0.7807806460107656,1365772.3248357598,33248.27312532613,3.826541405028524,1517021.4629859633,130516.17007320844,-6.5251083822575024,1672733.8242110359,249696.3992348577,-15.22655022457904,1407319.3067931086,1382132.794340104,1324463.8543331474,1352047.2128996998,70.59169761110839,-4375.248590003932,-16247.5039608027,11872.255370798768,1436302.9912457785,1378919.4134847573,1321535.835723736,0.08322977717168173,0.8408183698667189,2022,12,4,0,50,INR/BTC
2022-12-13,1469531.705352813,0.03631614678857198,0.035672258277975995,0.2730238318609513,0.01625512036131573,1417036.5496069023,25226.380920905427,3.7045731643600375,1370884.505009378,36943.20061766462,7.195879739173221,1515446.9334313946,130221.20458394976,-3.0298143119150165,1668969.660712439,247029.32105483487,-11.94976517874455,1418034.1683440208,1399613.3158820271,1342737.7329842448,1316166.30014427,74.34341685566257,1688.983943684725,-12660.206379905216,14349.19032358994,1453745.3745357231,1384528.8055409796,1315312.236546236,0.09998574058948292,1.1140357796287739,2022,12,4,1,50,INR/BTC
