Date,Close,daily_return,log_return,volatility_30d,volatility_7d,ma_7d,std_7d,pct_vs_ma7,ma_30d,std_30d,pct_vs_ma30,ma_90d,std_90d,pct_vs_ma90,ma_200d,std_200d,pct_vs_ma200,lag_1d,lag_7d,lag_14d,lag_30d,RSI,MACD,MACD_signal,MACD_hist,BB_upper,BB_mid,BB_lower,BB_width,BB_pos,year,month,quarter,day_of_week,week_of_year,unit
2019-12-10,10379.138327263645,-0.017731465790127743,-0.01789055158453285,0.43756350502294955,0.013700615611473354,10606.004344488361,127.83855730822717,-2.139033794971169,11543.534660966407,1181.5351207188119,-10.086999934604782,12589.484570646526,1261.3536250923514,-17.557082905018166,14736.132719359619,3024.558452408422,-29.566742340559713,10566.49782191438,10597.378646850586,10677.74144183204,13524.225618546248,42.47848126602938,-475.63195736951457,-517.9442188449173,42.31226147540269,11317.25076411977,10746.115988820628,10174.981213521485,0.10629603772996753,0.1787293670176623,2019,12,4,1,50,INR/ETH
2019-12-11,10197.60450813477,-0.017490259153019272,-0.017645020939795586,0.43679173088869194,0.01478301772981073,10554.238223032726,201.64700317326205,-3.379056899811751,11442.134751471702,1161.3184839524818,-10.876731225148868,12558.863182002298,1285.635091576322,-18.801531951167146,14699.074020896584,3034.5672141453383,-30.62417065430386,10379.138327263645,10559.967358324211,10929.299132560844,13239.601792975913,30.89538536119855,-482.7956304523832,-510.91450116641045,28.118870714027253,11145.65752884618,10676.601735026412,10207.545941206643,0.08786612172316055,-0.010597282032170155,2019,12,4,2,50,INR/ETH
2019-12-12,10298.46948499605,0.009891046155086736,0.009842449940258121,0.43672100613291615,0.014720221286388509,10501.400532636759,214.79691546596274,-1.932418890318765,11339.646065370944,1119.9640914775875,-9.181737898808343,12529.84164874956,1306.914709792958,-17.80846259917573,14657.165438490738,3037.1864785242433,-29.737645875569147,10197.60450813477,10668.333317767829,10806.555160976714,13373.1300680188,36.58051478834504,-474.8600413465829,-503.70360920244497,28.84356785586209,11147.895029945043,10652.509504692343,10157.123979439644,0.09300822966353343,0.14266212712226756,2019,12,4,3,50,INR/ETH
2019-12-13,10227.286683776532,-0.006911978651121475,-0.006935977023649446,0.43312035891745326,0.014660816179923089,10440.977828268728,225.18640823625006,-2.046658349504689,11230.11520938781,1059.0872796220774,-8.929815116882892,12494.488141992912,1325.7624093179534,-18.14561294909319,14613.673107392828,3038.034035709833,-30.01563256124356,10298.46948499605,10650.245614352752,11111.60860981245,13513.212363270575,23.35125399497865,-468.90958910916197,-496.7448051837884,27.83521607462643,11114.298900252159,10613.560395561135,10112.821890870111,0.09435825227893285,0.11429597667642556,2019,12,4,4,50,INR/ETH
2019-12-14,10080.8385035845,-0.014319358078065947,-0.014422869418133696,0.433365730519107,0.014930601130918857,10363.981146822916,245.10935972342733,-2.7319872472482594,11118.866725382566,994.6362730325214,-9.335737602002334,12456.173921296826,1345.2104705249587,-19.069542804400943,14569.338726895803,3039.1665050393485,-30.807851388788727,10227.286683776532,10619.815273705171,10913.818298967206,13418.293023741804,24.0968977810699,-470.586330771981,-491.51311030142693,20.926779529445923,11136.204091067753,10605.250665430078,10074.297239792402,0.10013029251037389,0.006159922392661732,2019,12,4,5,50,INR/ETH
2019-12-15,10098.17916708626,0.001720160827454409,0.001718683045257581,0.42891301393688375,0.011590530459260529,10264.002070965162,169.68147775203525,-1.6155774592834664,11022.487817855768,946.0158198735838,-8.385662711027754,12412.830186025461,1357.7244991210894,-18.647246310878142,14525.688541569736,3040.3833387744066,-30.48054735452156,10080.8385035845,10798.032698090536,10816.946113131477,12989.54639289016,26.48544835540784,-465.15390927949556,-486.2412700970407,21.087360817545118,11161.049790923442,10584.43630560005,10007.822820276657,0.10895497288189375,0.07835087897645078,2019,12,4,6,50,INR/ETH
2019-12-16,9445.042490682215,-0.06467865796369121,-0.06686512741609227,0.4529409545697797,0.023957321017374748,10103.794166503425,308.8354280150516,-6.5198445748740035,10897.556623392036,895.6312093551416,-13.328805556210114,12351.469658535152,1365.7389838552365,-23.531023013480244,14483.599788712676,3052.196378277744,-34.78801797573209,10098.17916708626,10566.49782191438,10690.96994887304,13192.978324594207,19.692918500935136,-507.69891039562935,-490.5327981567584,-17.166112238870937,11289.589582595521,10522.801358042558,9756.013133489594,0.14573842049520563,-0.2027747902548134,2019,12,4,0,51,INR/ETH
2019-12-17,8695.129352354212,-0.07939753993354848,-0.08272697536005988,0.49021377891915935,0.03405978013014458,9863.221455802077,588.1711028549126,-11.842906586678438,10743.38083557663,861.6323483696995,-19.065241329243847,12279.64893567197,1386.2446816680215,-29.190733400405684,14433.262497761969,3064.265205605243,-39.75631390544942,9445.042490682215,10379.138327263645,10597.378646850586,13320.402986816363,14.92679927631633,-595.0682766022892,-511.4398938458646,-83.62838275642457,11508.30451685748,10411.092869032227,9313.881221206973,0.21077742012827633,-0.2819655943677261,2019,12,4,1,51,INR/ETH
2019-12-18,9478.160080076195,0.09005394813476553,0.08622718871789925,0.5726348112035509,0.05533534305897901,9760.443680365137,582.8362858933334,-2.8921185299886027,10627.74713317982,785.0511957065718,-10.816846117034675,12209.061978917258,1364.9584556373165,-22.3678273036603,14387.792889780232,3070.00748655431,-34.12359941038204,8695.129352354212,10197.60450813477,10559.967358324211,12947.171151980525,34.355402318030144,-594.2746647054428,-528.0068480177803,-66.2678166876625,11500.358388151993,10344.673114987201,9188.987841822409,0.22343582253758285,0.12510855895125153,2019,12,4,2,51,INR/ETH
2019-12-19,9180.49437572714,-0.03140543120544792,-0.03190915630257582,0.5759787614533836,0.055175364377437294,9600.732950469579,563.6940106296709,-4.377150962436524,10508.25420440503,718.4749997133371,-12.635398828868235,12137.311870751375,1352.3520155478664,-24.361386825278885,14339.143445959891,3075.0683524703086,-35.97599179946987,9478.160080076195,10298.46948499605,10668.333317767829,12765.28223897086,29.600461246312292,-610.625940464186,-544.5306665070615,-66.0952739571245,11455.533270668213,10248.117403282935,9040.701535897657,0.23563661887762688,0.057889267321023924,2019,12,4,3,51,INR/ETH
2019-12-20,9192.433198197512,0.001300455289416469,0.0012996104298253425,0.5769471836052816,0.05546235273325502,9452.896738244004,504.58826667338565,-2.7553833206780234,10393.865254034265,638.7491204796389,-11.559049751683379,12067.71353787468,1340.7568220135101,-23.826223009462918,14297.236446564546,3087.848773167454,-35.70482496702121,9180.49437572714,10227.286683776532,10650.245614352752,12624.101709320445,29.97839149099258,-615.5256841753744,-558.729670040724,-56.79601413465036,11414.242452988568,10162.04814824445,8909.853843500332,0.24644526112788429,0.11283366871518047,2019,12,4,4,51,INR/ETH
2019-12-21,9125.832538281102,-0.007245161153792146,-0.007271534798612843,0.5347845217475405,0.055516120705828016,9316.467314629233,430.12113216901827,-2.0462131182362056,10311.796685842999,638.2132412951036,-11.501042773565349,12000.53939378889,1334.9409551870099,-23.95481370608764,14259.408358566196,3104.666746274133,-36.00132411665699,9192.433198197512,10080.8385035845,10619.815273705171,11587.889584019082,29.683478131861136,-617.6628501626546,-570.5163060651103,-47.14654409754439,11371.186765915845,10077.492469501933,8783.79817308802,0.25674924597147364,0.13219288596272702,2019,12,4,5,51,INR/ETH
2019-12-22,9427.928036873927,0.0331033357587478,0.032567219750779294,0.5132544039838133,0.05809229277533723,9220.71715317033,273.0074933116385,2.247231752818195,10266.717150682882,651.6006391140344,-8.16998366175076,11945.57081026062,1337.9165587330997,-21.075952027542876,14220.62366044247,3116.3664295177655,-33.702429218349906,9125.832538281102,10098.17916708626,10798.032698090536,10780.314091677428,31.97537146352954,-588.1995888670754,-574.0529626255033,-14.146626241572108,11305.250213844936,10014.340373901976,8723.430533959016,0.25781225557444715,0.2728685928003181,2019,12,4,6,51,INR/ETH
2019-12-23,9134.687392631778,-0.031103402899899546,-0.03159738372439697,0.5134780309050683,0.05389852834792709,9176.380710591695,255.1201579944337,-0.4543547099325611,10204.33110155725,667.747434522956,-10.482252077867576,11914.839659419235,1370.3353193437301,-23.333526478382915,14179.448844632345,3128.9276898152143,-35.577979844472374,9427.928036873927,9445.042490682215,10566.49782191438,11006.2688664007,31.464526011419053,-581.8051239868128,-575.6033948977652,-6.201729089047603,11258.500604962974,9941.205811191036,8623.911017419097,0.26501710532720896,0.19387322322512626,2019,12,4,0,52,INR/ETH
2019-12-24,9190.729975968015,0.006135139707292181,0.006116396360645076,0.4779382226489532,0.04227356062741588,9247.180799679381,143.7777413221942,-0.6104652318825996,10169.120997215998,692.7975195616096,-9.621195593167164,11881.602361827207,1399.7423877019587,-22.647386302914253,14138.379845284491,3140.2688047707584,-34.994461341810975,9134.687392631778,8695.129352354212,10379.138327263645,10247.033106205636,34.07401184473717,-565.6943243530968,-573.6215807888315,7.927256435734648,11196.941339637384,9872.743942073226,8548.546544509069,0.2682531635244827,0.24248024978752855,2019,12,4,1,52,INR/ETH
2019-12-25,9036.448145640898,-0.016786678613182504,-0.01692917181191033,0.47122247483798785,0.02280665494049442,9184.079094760053,120.56552904103418,-1.6074660028068077,10119.853723281132,719.4334487525128,-10.705743455044379,11849.903885393398,1431.5082821480053,-23.742435102958627,14098.34011282624,3154.0517884322776,-35.90416975811349,9190.729975968015,9478.160080076195,10197.60450813477,10514.466363686835,34.3247243223375,-558.9326264969004,-570.6837899304453,11.751163433544889,11110.032368111355,9791.14968346688,8472.266998822404,0.2694030276896924,0.21388602389998126,2019,12,4,2,52,INR/ETH
2019-12-26,9039.881888453268,0.00037998810561723495,0.00037991592842076825,0.4676280278198001,0.020033892046147746,9163.991596578071,132.3956896147094,-1.3543193139891843,10065.258404835175,737.554933593125,-10.187284569756631,11812.102093922098,1460.326297095644,-23.469321408043637,14062.70505384478,3170.7802317874825,-35.71733280446111,9036.448145640898,9180.49437572714,10298.46948499605,10677.74144183204,32.55040397444982,-546.991480584682,-565.9453280612927,18.95384747661069,11005.080269119708,9710.631497171906,8416.182725224104,0.2666044473677728,0.2409130344688813,2019,12,4,3,52,INR/ETH
2019-12-27,9070.43973659916,0.003380337102072639,0.003374636605398832,0.4604780935183198,0.020106825413482427,9146.563959206878,136.00776924117864,-0.8322712545085441,10003.296424969785,740.5391865343623,-9.325492804972457,11774.749115328526,1487.036933480291,-22.96702335006747,14022.235835210835,3182.624767094406,-35.31388401111727,9039.881888453268,9192.433198197512,10227.286683776532,10929.299132560844,33.778244409782175,-528.9646976892873,-558.5492019868916,29.584504297604326,10883.197737361397,9633.162720316604,8383.127703271812,0.2595274373199229,0.27491711190297224,2019,12,4,4,52,INR/ETH
2019-12-28,9149.44766322861,0.008710484708988497,0.008672767303395773,0.4620545402462138,0.020281538741784885,9149.937548485093,135.70036598251218,-0.005353973771820317,9948.05950837818,740.3598826506347,-8.027815318927138,11741.494037888167,1511.9795901645205,-22.075950183983274,13982.545010094822,3193.6836517517063,-34.56521930290169,9070.43973659916,9125.832538281102,10080.8385035845,10806.555160976714,36.6878992157865,-502.51043548810594,-547.3414486871345,44.831013199028575,10689.842759915915,9550.733468573508,8411.6241772311,0.23853859917473835,0.3238598313633636,2019,12,4,5,52,INR/ETH
2019-12-29,9608.284506717117,0.05014913034942636,0.048932182988497684,0.47983007211645634,0.02525549604938939,9175.702758462694,199.4341312047175,4.7144263457690485,9897.94870494167,709.106229116653,-2.9265073689453907,11707.355450796063,1525.162730230147,-17.92950553949583,13940.070605306106,3195.094595398819,-31.07434833895426,9149.44766322861,9427.928036873927,10098.17916708626,11111.60860981245,43.78271970445534,-439.45517775318876,-525.7641945003454,86.30901674715665,10537.900593565286,9502.822802813645,8467.745012062005,0.21784638359144592,0.5509438540973511,2019,12,4,6,52,INR/ETH
2019-12-30,9458.492105941288,-0.015589921454876698,-0.015712722255636233,0.479335905602657,0.02227031207848268,9221.960574649765,224.33341705321402,2.5648725059801696,9849.437831840805,686.6372230701297,-3.9692186759703785,11672.700626419022,1540.527698230886,-18.96911941240297,13898.088245480112,3198.5572411248017,-31.943934022599503,9608.284506717117,9134.687392631778,9445.042490682215,10913.818298967206,50.19569120418455,-396.99412542728714,-500.01018068573376,103.01605525844661,10406.110524897125,9456.790491747528,8507.47045859793,0.20077002530150623,0.5008962278967262,2019,12,4,0,1,INR/ETH
2019-12-31,9242.679300587042,-0.022816829885461853,-0.023081162306687518,0.48218181257213893,0.024630421015786354,9229.381906738197,223.98708078864095,0.14407675381963228,9796.962271422659,670.1035101386898,-5.657702413047334,11632.635763055428,1556.4114210112677,-20.545270316627192,13852.135113234155,3199.0931606758213,-33.27613956236463,9458.492105941288,9190.729975968015,8695.129352354212,10816.946113131477,59.43291134652772,-376.41860593608,-475.29186573580307,98.87325979972309,10295.454446856687,9409.04423137014,8522.634015883594,0.18841663269712744,0.40615804743846085,2019,12,4,1,1,INR/ETH
2020-01-01,9323.01767250523,0.008692108565649947,0.008654549677027772,0.4832686175692645,0.023405502260627018,9270.32041057596,208.50010669286192,0.5684513543798434,9751.363862210397,653.5083046336098,-4.392679790825402,11597.736384987138,1572.69069310299,-19.613471430739292,13804.862455639965,3195.797706509825,-32.46569676109798,9242.679300587042,9036.448145640898,9478.160080076195,10690.96994887304,46.47346823137878,-349.59975494595164,-450.15344357783283,100.55368863188119,10141.75909670888,9360.2716407456,8578.784184782318,0.16697965314626934,0.4761647049120415,2020,1,1,2,1,INR/ETH
2020-01-02,9049.308167701996,-0.02935846679883891,-0.02979805166220881,0.4886501021910706,0.026776630046325973,9271.667021897205,206.787158060869,-2.3982618624035594,9699.761512905445,645.4716834857517,-6.705869462233954,11558.623429636935,1591.9079551080608,-21.709464601995066,13756.150093627779,3193.6517107518075,-34.21627340418537,9323.01767250523,9039.881888453268,9180.49437572714,10597.378646850586,46.98518081138261,-346.43816831467484,-429.41038852520126,82.97222021052642,9978.290510727187,9301.372714941874,8624.45491915656,0.1455522354669009,0.3138145068650742,2020,1,1,3,1,INR/ETH
2020-01-03,9581.872589192237,0.05885139633005565,0.05718473224977989,0.522337694196815,0.034795162177074714,9344.72885798193,214.06168224028886,2.537727255807391,9667.15835393438,624.898111801819,-0.8822216583162981,11525.927745897827,1602.0340292418275,-16.86679978882824,13708.351387557537,3184.168808121431,-30.101933352180644,9049.308167701996,9070.43973659916,9192.433198197512,10559.967358324211,57.22169663365199,-297.52935692268875,-403.0341822046988,105.50482528201007,9863.154698920545,9276.42441922226,8689.694139523974,0.12649923142422964,0.7602969205256354,2020,1,1,4,1,INR/ETH
2020-01-04,9645.978929049104,0.0066903769863497775,0.006668095738992472,0.5216688428649144,0.03480031067967269,9415.661895956287,220.73015651886013,2.4461056018985814,9633.07987431042,595.607161396528,0.13390374529212776,11496.542403335838,1612.0729114554647,-16.096695940074763,13663.664039215311,3178.1162636649988,-29.404156151931687,9581.872589192237,9149.44766322861,9125.832538281102,10668.333317767829,59.65443577667037,-250.70594359938696,-372.5685344836365,121.86259088424953,9732.026960288596,9253.814407320402,8775.601854352208,0.10335468854657284,0.9100316055001958,2020,1,1,5,1,INR/ETH
2020-01-05,9732.206309533794,0.008939204731726491,0.008899486564836157,0.5227797209276627,0.029595518935604605,9433.365010644384,242.63618364547114,3.1679183255625665,9602.47856414979,564.3059677660787,1.350981879494478,11462.11457196441,1616.3404992459339,-15.092400722130794,13618.340526317734,3169.166375113354,-28.53603351505201,9645.978929049104,9608.284506717117,9427.928036873927,10650.245614352752,56.13971121356509,-204.28534789603327,-338.91189716611586,134.6265492700826,9786.150833311105,9268.172598262981,8750.194363214858,0.11177569894311246,0.9479278084210944,2020,1,1,6,1,INR/ETH
2020-01-06,10351.081635726385,0.0635904446031248,0.06165039633276157,0.5567313327997092,0.03608288750876806,9560.877800613684,424.4584309206619,8.264971601896015,9593.520776217163,549.539645950213,7.896588511980444,11432.803715912112,1612.2531263167791,-9.461564346462039,13575.179279956486,3154.4805554295554,-23.749945232697037,9732.206309533794,9458.492105941288,9134.687392631778,10619.815273705171,71.69353228238712,-116.2189252652679,-294.37330278594624,178.15437752067834,9996.870061344147,9350.97021243159,8705.070363519033,0.13814606062029144,1.2742000752727514,2020,1,1,0,2,INR/ETH
2020-01-07,10304.592856268166,-0.004491200156103936,-0.004501315894759355,0.5544811277994802,0.03358616347046585,9712.579737139558,478.1487239422854,6.095323128878224,9577.072781489751,518.767747144296,7.596476411712579,11394.36127239608,1597.2114315292229,-9.564102717788852,13523.808049931858,3123.357019123067,-23.804058603744476,10351.081635726385,9242.679300587042,9190.729975968015,10798.032698090536,69.93288326060431,-49.605090223411025,-245.4196602734392,195.81457005002818,10165.624454588306,9392.291851241189,8618.959247894072,0.16467388696932814,1.089850344520127,2020,1,1,1,2,INR/ETH
2020-01-08,10193.187389861328,-0.0108112438754987,-0.010870110034635009,0.5519209228124501,0.03508174282457217,9836.889696761858,473.07708400592503,3.6220564028155913,9564.629100421316,498.2891153880338,6.5716953876687665,11355.547603488681,1583.2700452453173,-10.236056016094281,13466.831198590029,3079.1240924228136,-24.308939203689206,10304.592856268166,9323.01767250523,9036.448145640898,10566.49782191438,71.02277656028598,-5.736509203432433,-197.48303005943785,191.74652085600542,10287.226758373547,9442.926501947897,8598.626245522248,0.17882173630208523,0.944309285827249,2020,1,1,2,2,INR/ETH
2020-01-09,9924.769364558277,-0.02633308061912354,-0.02668600571353933,0.554794057860072,0.0344814742440663,9961.955582027042,321.6518319458901,-0.3732823054928568,9549.483468331136,479.218590142634,3.9299078057121872,11321.83618544709,1581.04877588857,-12.339578121476272,13409.053931602568,3036.1177151769366,-25.984566732426224,10193.187389861328,9049.308167701996,9039.881888453268,10379.138327263645,64.66919727767629,7.286570878683051,-156.5291098718137,163.81568075049674,10341.440082720832,9479.543310265935,8617.646537811039,0.18184352225523345,0.7582827018968109,2020,1,1,3,2,INR/ETH
2020-01-10,10249.399913590169,0.0327091277497249,0.03218557037962747,0.5607983808816046,0.029896773267924514,10057.316628369603,287.3048509143652,1.909886029427956,9551.209981846316,481.72090859860407,7.309963167712579,11293.106452688704,1576.7289247285219,-9.241979108857562,13352.319859738704,2987.994582309915,-23.23880777830061,9924.769364558277,9581.872589192237,9070.43973659916,10197.60450813477,67.80791403068883,43.3032549583404,-116.56263690578288,159.86589186412328,10445.673837099368,9535.721679031389,8625.76952096341,0.1908512409855506,0.8921515149066613,2020,1,1,4,2,INR/ETH
2020-01-11,10175.595143729472,-0.007200886928300676,-0.0072269384526348944,0.5605701233605964,0.030608870904410498,10132.976087609655,223.6012418195711,0.42059761861996176,9547.114170470764,475.632166441399,6.582941840190827,11262.5720128936,1571.3970625694217,-9.651231245578154,13292.485900757141,2930.3510459729882,-23.448516555132333,10249.399913590169,9645.978929049104,9149.44766322861,10298.46948499605,65.52411603677865,65.14041035997252,-80.2220274526318,145.36243781260433,10524.882285379244,9573.105034374166,8621.327783369088,0.1988440004758184,0.8165079375023192,2020,1,1,5,2,INR/ETH
2020-01-12,10385.392146479106,0.0206176641057616,0.020407997067783012,0.5632078401811311,0.030980948077861923,10226.288350030414,153.91138986939347,1.555831314381216,9552.38435256085,484.2268935075963,8.720417470376795,11230.652525280922,1559.537992794144,-7.526369255028426,13227.159620915703,2847.2096215998345,-21.484336440175696,10175.595143729472,9732.206309533794,9608.284506717117,10227.286683776532,62.71457751437757,98.24289517763282,-44.52904292657888,142.7719381042117,10629.549819852688,9635.640272066532,8641.730724280376,0.20629859972408338,0.8771730918984034,2020,1,1,6,2,INR/ETH
2020-01-13,10233.309876915067,-0.014643863940717705,-0.014752143705867766,0.5632859020285184,0.020724494519389024,10209.46381305737,144.12192637003872,0.23356822938340954,9557.466731671868,490.7213448392557,7.071362780720617,11200.33466964598,1552.0078311264606,-8.633891943886688,13175.917352180004,2807.9415610669544,-22.333226572479003,10385.392146479106,10351.081635726385,9458.492105941288,10080.8385035845,62.66762005946114,110.92639431254247,-13.43795547875461,124.36434979129709,10692.728762616036,9687.769267113885,8682.809771611734,0.20746974206200144,0.7714241779106825,2020,1,1,0,3,INR/ETH
2020-01-14,11736.180427414363,0.1468606510088748,0.1370283408006225,0.7041265475223297,0.05956998086815245,10413.976323221112,599.11925579148,12.69643854715703,9612.066773682805,625.5591761395893,22.098407176563096,11190.395236338609,1545.5955167005066,4.877264650165566,13126.719510511779,2745.534716894606,-10.593195672261317,10233.309876915067,10304.592856268166,9242.679300587042,10098.17916708626,78.69180911590192,239.48659972231326,37.14695556145897,202.33964416085428,11137.01560077288,9822.755881202558,8508.496161632236,0.2675949062493494,1.2279476490522525,2020,1,1,1,3,INR/ETH
2020-01-15,11776.629382749788,0.0034465178501295046,0.0034405922187767815,0.6716879132482654,0.05856941534368909,10640.182322205177,774.9790132292702,10.680710406370956,9689.786336751724,738.6994271311092,21.5365228238627,11179.575663086722,1537.941779754424,5.3405758649180965,13074.66224646909,2670.541579674814,-9.92785006029387,11736.180427414363,10193.187389861328,9323.01767250523,9445.042490682215,78.49439063902683,340.707912651631,97.85914697949337,242.8487656721376,11483.771310784126,9959.593255917385,8435.415201050644,0.306072349683792,1.0960708202789897,2020,1,1,2,3,INR/ETH
2020-01-16,11625.403576804092,-0.012841179002135328,-0.012924339628630762,0.6221203284752431,0.05690410345203693,10883.130066811722,779.8755028799368,6.8204046578102115,9787.462144233386,794.2830892032244,18.778529157873585,11170.96381270162,1533.1911430192283,4.068044366823246,13032.026773374046,2624.649012838476,-10.793587375402337,11776.629382749788,9924.769364558277,9049.308167701996,8695.129352354212,80.79283870110294,404.06605179258804,159.1005279421123,244.96552385047573,11722.015216248426,10087.34144792763,8452.667679606835,0.3241039825526333,0.9704492598714213,2020,1,1,3,3,INR/ETH
2020-01-17,12116.08664653846,0.042207831022177844,0.04134137739890418,0.5831430427870551,0.05725480464470856,11149.79960009005,843.6047989126268,8.66640729973844,9875.39302978213,898.0928497208982,22.689665211286936,11168.366101811765,1531.3682183656772,8.485758221813244,12991.388383175436,2574.875898378847,-6.737553453259383,11625.403576804092,10249.399913590169,9581.872589192237,9478.160080076195,80.59858383757638,488.2436871463069,224.92915978295125,263.31452736335564,12041.445839982369,10235.673397093124,8429.900954203878,0.35283901172580884,1.020667279215881,2020,1,1,4,3,INR/ETH
2020-01-18,12441.423589506883,0.02685165206055795,0.02649747266526811,0.5725551400247492,0.05543166889091259,11473.489378058252,842.20019801381,8.436267115910667,9984.090670241454,1002.3717669756271,24.612486008262596,11167.302983655849,1530.4402568494763,11.409385128314343,12952.750513950179,2524.1078876894567,-3.9476320021187323,12116.08664653846,10175.595143729472,9645.978929049104,9180.49437572714,81.74985692761207,574.5835999007304,294.8600478065071,279.7235520942233,12406.551113628655,10377.330351232613,8348.10958883657,0.3910872437736383,1.00859257812739,2020,1,1,5,3,INR/ETH
2020-01-19,11845.776496728882,-0.047876120324395255,-0.04906012694671866,0.5968542321251257,0.06297008748376083,11682.11571380822,695.9136103935214,1.4009515650252964,10072.535446859167,1046.2116194227133,17.604713919598566,11160.871192447506,1526.3076154515968,6.136665251945986,12907.284881204178,2460.631062139413,-8.224102855443155,12441.423589506883,10385.392146479106,9732.206309533794,9192.433198197512,71.51560459851592,588.1648620377127,353.52101065274826,234.64385138496448,12578.513831350489,10496.694570771991,8414.875310193494,0.39666187227650035,0.8240151418286866,2020,1,1,6,3,INR/ETH
2020-01-20,11871.355316904372,0.002159319837121032,0.0021569918566754385,0.5952308504382261,0.06171158561322565,11916.122205235264,276.65698585674545,-0.37568336040750283,10164.052872813276,1080.0773787094915,16.79745732785171,11156.647884256836,1523.7798324260457,6.406112660919063,12868.470476364404,2414.7851770820084,-7.748513401739856,11845.776496728882,10233.309876915067,10351.081635726385,9125.832538281102,67.6022057850825,594.1431942440722,401.6454473710131,192.4977468730591,12708.51321955337,10628.128371587858,8547.743523622346,0.39148658639220013,0.7987973466860023,2020,1,1,0,4,INR/ETH
2020-01-21,12053.758587312768,0.015364991236397563,0.01524814513138442,0.5913139714502313,0.02912445910548467,11961.490513792178,268.13904143710835,0.7713760539641848,10251.580557827903,1123.8744901701875,17.579513903431774,11162.325451477513,1526.1847613393097,7.9860880218042745,12829.754521977333,2364.696855203338,-6.0484082788590054,11871.355316904372,11736.180427414363,10304.592856268166,9427.928036873927,69.63443114544877,606.6068983785681,442.63773757252414,163.96916080604393,12842.83594765174,10764.665417328235,8686.49488700473,0.3861096373656362,0.8101509599847545,2020,1,1,1,4,INR/ETH
2020-01-22,11977.494983287062,-0.0063269563160139874,-0.0063470563302531315,0.5810330440400212,0.029398880504856513,11990.185599583217,255.50927018098696,-0.1058417002035074,10346.340810849746,1146.0827934672157,15.765517512498697,11167.989303300285,1528.2753902779941,7.248446054184154,12790.81205511647,2313.4717494533224,-6.358603881636051,12053.758587312768,11776.629382749788,10193.187389861328,9134.687392631778,70.18817135416765,603.3753033094854,474.7852507199164,128.59005258956898,12890.65774120583,10911.074758107488,8931.491775009146,0.3628575602284111,0.7693547667068996,2020,1,1,2,4,INR/ETH
2020-01-23,11580.652707304573,-0.03313232662891763,-0.033693635321699354,0.5941184359497277,0.03207564360199913,11983.792618226144,266.481737063844,-3.364042784822858,10426.0049018943,1146.0481687677582,11.07469079743561,11153.078359329236,1517.4719309528436,3.8336890874408907,12743.646038922621,2239.974048402661,-9.126064299541476,11977.494983287062,11625.403576804092,9924.769364558277,9190.729975968015,68.20606351209544,562.3104213016632,492.29028483626576,70.0201364653974,12908.150491005626,11011.013764013105,9113.877037020584,0.34458893025687864,0.6501312307083555,2020,1,1,3,4,INR/ETH
2020-01-24,11628.972925279755,0.004172495212183103,0.004163814492498724,0.5894910555075542,0.026439089549625202,11914.204943760615,288.840581937571,-2.3940499582410957,10512.422394548927,1135.3503233360514,10.621248736255124,11140.039300260338,1508.1531066751734,4.388975764277521,12694.59626934185,2154.3839559514377,-8.394306691230769,11580.652707304573,12116.08664653846,10249.399913590169,9036.448145640898,66.14931648968941,527.5835890109138,499.3489456711954,28.23464333971839,12911.788287737905,11110.163463824638,9308.53863991137,0.32432012900250595,0.6439837680321199,2020,1,1,4,4,INR/ETH
2020-01-25,11502.931429322807,-0.010838575063060962,-0.01089774031750974,0.5918216209953023,0.022248586284820966,11780.134635162889,210.52939635091317,-2.353141236710907,10594.524045911245,1114.0498118539463,8.574310459582609,11122.11405002524,1493.9215464991262,3.423965781907285,12645.778640476814,2068.0621239579946,-9.037381118596864,11628.972925279755,12441.423589506883,10175.595143729472,9039.881888453268,65.3501050498206,484.30901601150254,496.34095973925685,-12.03194372775431,12885.585633800983,11198.699719814089,9511.813805827194,0.3012646032471525,0.5901755438780941,2020,1,1,5,4,INR/ETH
2020-01-26,11987.426895274082,0.04211930401638475,0.0412564319943579,0.5993949367193444,0.023314305675763623,11800.370406383632,224.25082029621402,1.585174722899023,10691.756951200408,1103.6900605852447,12.118400651898503,11111.552046001862,1484.2680615787701,7.882560830801097,12606.005728392522,2002.4876198472407,-4.907016912781609,11502.931429322807,11845.776496728882,10385.392146479106,9070.43973659916,67.42008687540977,483.53445591962554,493.7796589753306,-10.245203055705076,12952.973560010783,11280.516982791474,9608.060405572165,0.2965212640113314,0.711338794116028,2020,1,1,6,4,INR/ETH
2020-01-27,12191.645417615073,0.017036059875493503,0.016892573542547997,0.59972541338379,0.024006352302685042,11846.12613505659,269.29932304931714,2.9167280393543864,10793.163543013292,1096.8335194334709,12.957108164149483,11097.416082153344,1467.5775339364084,9.860217255631675,12575.11070436363,1960.3238434545924,-3.0493988940828336,11987.426895274082,11871.355316904372,10233.309876915067,9149.44766322861,71.05566843161807,493.7081789298918,493.7653629662429,-0.05718403635108871,13028.316155968963,11374.86961085882,9721.423065748675,0.29071920851412847,0.7469918997898711,2020,1,1,0,5,INR/ETH
